call_order,egpack,xml,message_tag_index,order_in_message,text_attr,id,jp,speaker_id,speaker_jp,status,same_id_total_egpacks,xml_attrs,deepseek_model,deepseek_prompt_mode,deepseek_cn_raw
325,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,305,1,text,game_t00324,――即答かよ！,,,ok,1,"__line__=""25810"" text=""$game_t00324""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""——回答得真快啊！""}"
326,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,306,1,text,game_t00325,「隊長機のコックピットを塞ごうとはイイ度胸じゃないか、\wコリンズ少尉」,game_s00005,ダリル,ok,1,"__line__=""25850"" speaker=""$game_s00005"" text=""$game_t00325"" voice=""020_ダリル_A_D0091""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「队长机的驾驶舱也敢堵，胆子不小嘛，柯林斯少尉」""}"
327,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,307,1,text,game_t00326,「いえ、\w俺は決してそのような」,game_s00001,ウィル,ok,1,"__line__=""25860"" speaker=""$game_s00001"" text=""$game_t00326"" voice=""ウィル_A_Z0076""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""不，我绝不会那样""}"
328,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,308,1,text,game_t00327,「大体アタシは見ての通りでね」,game_s00005,ダリル,ok,1,"__line__=""25870"" speaker=""$game_s00005"" text=""$game_t00327"" voice=""020_ダリル_A_D0092""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""大体上我就像你看到的那样""}"
329,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,309,1,text,game_t00328,「ハーネスで人を乗せるにはちと窮屈なのさ」,game_s00005,ダリル,ok,1,"__line__=""26130"" speaker=""$game_s00005"" text=""$game_t00328"" voice=""020_ダリル_A_D0093""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""用安全带载人有点挤。""}"
330,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,310,1,text,game_t00329,「…\w…\w…\w…\w」,game_s00011,リリア,ok,1,"__line__=""26180"" speaker=""$game_s00011"" speaker_impl=""__nobody__"" text=""$game_t00329"" voice=""010_リリア_A_L0030""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「…………」""}"
331,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,311,1,text,game_t00330,「は、\wはあ…\w…\w」,game_s00001,ウィル,ok,1,"__line__=""26210"" speaker=""$game_s00001"" text=""$game_t00330"" voice=""ウィル_A_Z0077""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「哈、哈啊……」""}"
332,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,312,1,text,game_t00331,ダメだ…\w…\w。こういうときのダリル隊長は絶対に折れない。,,,ok,1,"__line__=""26220"" text=""$game_t00331""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""不行……。这种时候的达里尔队长绝对不会让步。""}"
333,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,313,1,text,game_t00332,何を考えてるかはさっぱり分からないけど…\w…\w諦めるしかないな…\w…\w。,,,ok,1,"__line__=""26230"" text=""$game_t00332""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""完全不知道你在想什么……但只能放弃了吧……。""}"
334,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,314,1,text,game_t00333,「ＯＫコリンズ少尉、\w上官の心優しい説明を理解した上で、\w命令を復唱したまえ」,game_s00005,ダリル,ok,1,"__line__=""26290"" speaker=""$game_s00005"" text=""$game_t00333"" voice=""020_ダリル_A_D0094""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「OK柯林斯少尉，在理解上官的善意说明后，请复述命令」""}"
335,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,315,1,text,game_t00334,「アイマム…\w…\w小官の機体にてシェルベリ少尉を搬送します」,game_s00001,ウィル,ok,1,"__line__=""26300"" speaker=""$game_s00001"" text=""$game_t00334"" voice=""ウィル_A_Z0078""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「爱姆……小官的机体将运送谢尔贝里少尉」""}"
336,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,316,1,text,game_t00335,「よろしい。――さあ急ぐよ、\w日が暮れちまう！」,game_s00005,ダリル,ok,1,"__line__=""26330"" speaker=""$game_s00005"" text=""$game_t00335"" voice=""020_ダリル_A_D0095""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「好的。——快走吧，天要黑了！」""}"
337,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,317,1,text,game_t00336,…\w…\w確かに、\w無駄にしてる時間は無い。観念して乗せるか…\w…\w！,,,ok,1,"__line__=""26340"" text=""$game_t00336""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""……确实，没有时间浪费了。死心吧，让我载你一程……！""}"
338,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,318,1,text,game_t00337,「…\w…\w…\w…\w」,game_s00011,リリア,ok,1,"__line__=""26360"" speaker=""$game_s00011"" speaker_impl=""__nobody__"" text=""$game_t00337"" voice=""010_リリア_A_L0031""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「…………」""}"
339,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,319,1,text,game_t00338,あー…\w…\w。,,,ok,1,"__line__=""26430"" text=""$game_t00338""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""啊……。""}"
340,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,320,1,text,game_t00339,「え、\wえーと…\w…\w」,game_s00001,ウィル,ok,1,"__line__=""26440"" speaker=""$game_s00001"" text=""$game_t00339"" voice=""ウィル_A_Z0079""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""""嗯、嗯……""""}"
341,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,321,1,text,game_t00340,さっきから思ってたけど、\w綺麗な子だな…\w…\wこんな子を膝の上に…\w…\w？,,,ok,1,"__line__=""26520"" text=""$game_t00340""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""刚才就在想，真是个漂亮的孩子……让这样的孩子坐在膝盖上……？""}"
342,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,322,1,text,game_t00341,…\w…\wって何考えてるんだ俺。救難活動だ救難活動。,,,ok,1,"__line__=""26530"" text=""$game_t00341""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""……我在想什么呢。救援活动，救援活动。""}"
343,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,323,1,text,game_t00342,「そんなわけで、\wシェルベリ少尉…\w…\w立てますか？」,game_s00001,ウィル,ok,1,"__line__=""26650"" speaker=""$game_s00001"" text=""$game_t00342"" voice=""ウィル_A_Z0080""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「所以，谢尔贝里少尉……能站起来吗？」""}"
344,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,324,1,text,game_t00343,「大丈夫…\w…\wあ、\wちょっと肩借りますね」,game_s00011,リリア,ok,1,"__line__=""26830"" speaker=""$game_s00011"" text=""$game_t00343"" voice=""010_リリア_A_L0032""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""没关系……啊，借一下肩膀""}"
345,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,325,1,text,game_t00344,重く…\w…\wは無いが軽くも無い。命に別状は無くても、\w本当に消耗してるんだな…\w…\w。,,,ok,1,"__line__=""27020"" text=""$game_t00344""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""重……倒是不重，但也不轻。虽然性命无碍，但确实很消耗啊……""}"
346,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,326,1,text,game_t00345,とにかく、\w早く強化装備をつないでやろう…\w…\w！,,,ok,1,"__line__=""27030"" text=""$game_t00345""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""总之，快点把强化装备连接上吧……！""}"
347,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,327,1,text,game_t00346,「…\w…\wま、\wウィル坊ならあの娘にもちょうどいい安定剤になるだろ」,game_s00005,ダリル,ok,1,"__line__=""27210"" speaker=""$game_s00005"" text=""$game_t00346"" voice=""020_ダリル_A_D0096""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""“……嘛，威尔少爷的话，对那姑娘来说也是恰到好处的安定剂吧。”""}"
348,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,328,1,text,game_t00347,…\w…\w…\w…\w。,,,ok,1,"__line__=""27590"" text=""$game_t00347""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""…………。""}"
349,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,329,1,text,game_t00348,「…\w…\w…\w…\w」,game_s00011,リリア,ok,1,"__line__=""27600"" speaker=""$game_s00011"" text=""$game_t00348""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「…………」""}"
350,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,330,1,text,game_t00349,ハーネス…\w…\wの前に自分が座らないとな…\w…\w。,,,ok,1,"__line__=""27650"" text=""$game_t00349""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""安全带……得先自己坐上去才行……。""}"
351,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,331,1,text,game_t00350,「…\w…\w…\w…\w」,game_s00011,リリア,ok,1,"__line__=""27730"" speaker=""$game_s00011"" speaker_impl=""__nobody__"" text=""$game_t00350"" voice=""010_リリア_A_L0033""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「…………」""}"
352,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,332,1,text,game_t00351,…\w…\w…\w…\w。,,,ok,1,"__line__=""29090"" text=""$game_t00351""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""…………。""}"
353,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,333,1,text,game_t00352,それにしても、\wおっかさんの思考回路は理解不能だ…\w…\w。,,,ok,1,"__line__=""29220"" ruby=""$game_t00352_ruby"" text=""$game_t00352""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""话说回来，老妈的思考回路真是无法理解……。""}"
354,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,334,1,text,game_t00353,何もこんな時にからかいの種を仕込まなくてもいいじゃないか…\w…\w。,,,ok,1,"__line__=""29240"" text=""$game_t00353""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""何必要在这种时候埋下捉弄的种子呢……。""}"
355,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,335,1,text,game_t00354,「…\w…\wどうしたんですか？」,game_s00011,リリア,ok,1,"__line__=""29320"" speaker=""$game_s00011"" text=""$game_t00354"" voice=""010_リリア_A_L0034""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""“……怎么了？”""}"
356,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,336,1,text,game_t00355,「――ッ！」,game_s00001,ウィル,ok,1,"__line__=""29380"" speaker=""$game_s00001"" text=""$game_t00355"" voice=""ウィル_A_Z0081""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「――！」""}"
357,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,337,1,text,game_t00356,えっ？　何だ？　何がどうしたなんだ？,,,ok,1,"__line__=""29400"" text=""$game_t00356""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""诶？什么？怎么回事？""}"
358,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,338,1,text,game_t00357,「シートロック…\w…\w完了してますよね？」,game_s00011,リリア,ok,1,"__line__=""29410"" speaker=""$game_s00011"" text=""$game_t00357"" voice=""010_リリア_A_L0035""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「座椅锁……完成了吧？」""}"
359,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,339,1,text,game_t00358,あ…\w…\wそうか。やばいな、\wぼーっとしてた。,,,ok,1,"__line__=""29420"" text=""$game_t00358""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""啊……这样啊。糟了，我走神了。""}"
360,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,340,1,text,game_t00359,「えーと…\w…\wその、\wなんだ…\w…\w。ちょっと待ってくれ、\w今最終確認中だ」,game_s00001,ウィル,ok,1,"__line__=""29430"" speaker=""$game_s00001"" text=""$game_t00359"" voice=""ウィル_A_Z0082""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""呃……那个，怎么说呢……。稍等一下，我现在正在做最终确认。""}"
361,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,341,1,text,game_t00360,「はい…\w…\w」,game_s00011,リリア,ok,1,"__line__=""29480"" speaker=""$game_s00011"" text=""$game_t00360"" voice=""010_リリア_A_L0036""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「是……」""}"
362,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,342,1,text,game_t00361,さすがに顔色も良くないな…\w…\w。,,,ok,1,"__line__=""29540"" text=""$game_t00361""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""果然脸色也不好啊……。""}"
363,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,343,1,text,game_t00362,そうだ、\w動じてる場合じゃない。隊長の意図がどうあれ、\w慎重に飛ばさないとな。,,,ok,1,"__line__=""29600"" text=""$game_t00362""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""是啊，现在不是慌乱的时候。不管队长的意图如何，都必须谨慎飞行。""}"
364,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,344,1,text,game_t00363,「すまない、\w待たせたね」,game_s00001,ウィル,ok,1,"__line__=""29820"" speaker=""$game_s00001"" text=""$game_t00363"" voice=""ウィル_A_Z0083""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""对不起，让你久等了。""}"
365,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,345,1,text,game_t00364,「ベルトにテンションが掛かってるから、\w体重とか気にしないで安心して座ってくれ」,game_s00001,ウィル,ok,1,"__line__=""29830"" ruby=""$game_t00364_ruby"" speaker=""$game_s00001"" text=""$game_t00364"" voice=""ウィル_A_Z0084""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""因为安全带有张力，所以不用在意体重，放心坐下吧""}"
366,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,346,1,text,game_t00365,「…\w…\w…\w…\w！」,game_s00011,リリア,ok,1,"__line__=""29910"" speaker=""$game_s00011"" speaker_impl=""__nobody__"" text=""$game_t00365"" voice=""010_リリア_A_L0037""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「…………！」""}"
367,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,347,1,text,game_t00366,…\w…\wあれ？　座らないのか？,,,ok,1,"__line__=""29930"" text=""$game_t00366""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""……咦？不坐吗？""}"
368,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,348,1,text,game_t00367,「…\w…\wどうした？」,game_s00001,ウィル,ok,1,"__line__=""29940"" speaker=""$game_s00001"" text=""$game_t00367"" voice=""ウィル_A_Z0085""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""“……怎么了？”""}"
369,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,349,1,text,game_t00368,「な、\wなんでもないわよ！」,game_s00011,リリア,ok,1,"__line__=""29980"" speaker=""$game_s00011"" text=""$game_t00368"" voice=""010_リリア_A_L0038""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""没、没什么！""}"
370,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,350,1,text,game_t00369,「お、\wおう…\w…\w」,game_s00001,ウィル,ok,1,"__line__=""29990"" speaker=""$game_s00001"" text=""$game_t00369"" voice=""ウィル_A_Z0086""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「哦、哦……」""}"
371,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,351,1,text,game_t00370,なんだ、\wいきなり口調が変わったぞ？,,,ok,1,"__line__=""30000"" text=""$game_t00370""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""什么啊，突然语气变了？""}"
372,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,352,1,text,game_t00371,俺、\w何かマズい事でも言ったか…\w…\w？,,,ok,1,"__line__=""30010"" text=""$game_t00371""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""我，说了什么不好的事吗……？""}"
373,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,353,1,text,game_t00372,「…\w…\w悪いけどこんな状態だから、\w全力で座らせて貰うからね」,game_s00011,リリア,ok,1,"__line__=""30060"" speaker=""$game_s00011"" text=""$game_t00372"" voice=""010_リリア_A_L0039""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""“……抱歉，因为这种状态，我就全力坐下了。”""}"
374,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,354,1,text,game_t00373,…\w…\wなんだ、\wそんなことを気にしてたのか。,,,ok,1,"__line__=""30070"" text=""$game_t00373""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""……什么啊，原来你在意这个啊。""}"
375,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,355,1,text,game_t00374,「ああ、\wだから大丈夫だって。どんなに重くても俺には負担にならないから」,game_s00001,ウィル,ok,1,"__line__=""30080"" ruby=""$game_t00374_ruby"" speaker=""$game_s00001"" text=""$game_t00374"" voice=""ウィル_A_Z0087""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「啊啊，所以说了没事的。再重也对我来说不是负担」""}"
376,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,356,1,text,game_t00375,「…\w…\wあのねえ」,game_s00011,リリア,ok,1,"__line__=""30130"" speaker=""$game_s00011"" text=""$game_t00375"" voice=""010_リリア_A_L0040""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「……那个啊」""}"
377,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,357,1,text,game_t00376,「…\w…\wん？　なんだ？」,game_s00001,ウィル,ok,1,"__line__=""30140"" speaker=""$game_s00001"" text=""$game_t00376"" voice=""ウィル_A_Z0088""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""“……嗯？什么？”""}"
378,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,358,1,text,game_t00377,「…\w…\w…\w…\wなんでもないわ」,game_s00011,リリア,ok,1,"__line__=""30180"" speaker=""$game_s00011"" text=""$game_t00377"" voice=""010_リリア_A_L0041""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""“……没什么。”""}"
379,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,359,1,text,game_t00378,よく分からんが、\w相当疲れてるみたいだな。,,,ok,1,"__line__=""30310"" text=""$game_t00378""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""不太清楚，但看起来相当累啊。""}"
380,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,360,1,text,game_t00379,急いだ方がよさそうだ。,,,ok,1,"__line__=""30320"" text=""$game_t00379""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""最好快点。""}"
381,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,361,1,text,game_t00380,「ナイヴス１よりナイヴス２、\w何をとろとろやってるんだい？　準備はできたのか？」,game_s00005,ダリル,ok,1,"__line__=""30470"" speaker=""$game_s00005"" text=""$game_t00380"" voice=""020_ダリル_A_D0097""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「黑刃1呼叫黑刃2，你在磨蹭什么？准备好了吗？」""}"
382,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,362,1,text,game_t00381,…\w…\wこりゃマズい。本気でぶち切れるまで４０秒ってところだな。,,,ok,1,"__line__=""30510"" text=""$game_t00381""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""……这下糟了。大概还有40秒就要真的发火了。""}"
383,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,363,1,text,game_t00382,「ナイヴス２よりナイヴス１、\wハーネス固定\n完了しました。これより予備コネクタ接続します」,game_s00001,ウィル,ok,1,"__line__=""30690"" speaker=""$game_s00001"" text=""$game_t00382"" voice=""ウィル_A_Z0089""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「黑刃2呼叫黑刃1，安全带固定/已完成。接下来连接备用接口」""}"
384,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,364,1,text,game_t00383,「――ナイヴス２、\w４０秒で支度しな」,game_s00005,ダリル,ok,1,"__line__=""30720"" speaker=""$game_s00005"" text=""$game_t00383"" voice=""020_ダリル_A_D0098""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「――黑刃2，40秒内准备好」""}"
385,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,365,1,text,game_t00384,「――りょ、\w了解」,game_s00001,ウィル,ok,1,"__line__=""30790"" speaker=""$game_s00001"" text=""$game_t00384"" voice=""ウィル_A_Z0090""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""“——了、了解”""}"
386,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,366,1,text,game_t00385,…\w…\w予想通りの返信だぜ。,,,ok,1,"__line__=""30800"" text=""$game_t00385""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""……和预想中的回复一样啊。""}"
387,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,367,1,text,game_t00386,えーと…\w…\w予備接続用のケーブルはここで…\w…\w,,,ok,1,"__line__=""30840"" text=""$game_t00386""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""呃……预备连接用的电缆在这里……""}"
388,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,368,1,text,game_t00387,「ごめん、\wちょっとケーブルつなぐよ」,game_s00001,ウィル,ok,1,"__line__=""30860"" speaker=""$game_s00001"" text=""$game_t00387"" voice=""ウィル_A_Z0091""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「抱歉，我接一下电缆」""}"
389,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,369,1,text,game_t00388,「ひゃうっ！」,game_s00011,リリア,ok,1,"__line__=""31000"" speaker=""$game_s00011"" text=""$game_t00388"" voice=""010_リリア_A_L0042""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「呀！」""}"
390,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,370,1,text,game_t00389,どわぁっ！,,,ok,1,"__line__=""31020"" text=""$game_t00389""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""咚哇啊！""}"
391,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,371,1,text,game_t00390,「ご、\wごめん、\wどこか痛んだ…\w…\w？」,game_s00001,ウィル,ok,1,"__line__=""31050"" speaker=""$game_s00001"" text=""$game_t00390"" voice=""ウィル_A_Z0092""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""“对、对不起，哪里疼……？”""}"
392,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,372,1,text,game_t00391,「…\w…\wそ、\wそうじゃなくて…\w…\wもう少し早く言いなさいよ」,game_s00011,リリア,ok,1,"__line__=""31090"" speaker=""$game_s00011"" text=""$game_t00391"" voice=""010_リリア_A_L0043""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「……不、不是那样……你应该早点说啊」""}"
393,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,373,1,text,game_t00392,早く？　なんだ、\w何がマズかったんだ？,,,ok,1,"__line__=""31100"" text=""$game_t00392""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""快点？　怎么了，出什么问题了？""}"
394,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,374,1,text,game_t00393,「お、\wおう」,game_s00001,ウィル,ok,1,"__line__=""31140"" speaker=""$game_s00001"" text=""$game_t00393"" voice=""ウィル_A_Z0093""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""哦、哦""}"
395,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,375,1,text,game_t00394,さっきから反応がいまいち読めないな…\w…\w。,,,ok,1,"__line__=""31180"" text=""$game_t00394""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""刚才开始就有点读不懂反应了……。""}"
396,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,376,1,text,game_t00395,「どう？　電源行ってるはずなんだけど」,game_s00001,ウィル,ok,1,"__line__=""31200"" speaker=""$game_s00001"" text=""$game_t00395"" voice=""ウィル_A_Z0094""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「怎么样？电源应该通着的啊」""}"
