call_order,stable_id,rio_file,scene,source_text_sha256,translated_text
686,pf:static:photonflowers11.rio.002:1023076340:00116433,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,A482BD0AE5DC7DB7866C99251465F2F9D5245F4D2FF692161250D3B9FC1D0CA4,原来如此……<03>……<03>新井和我想过一样的事吗……<03>……<03>。<0A>不过，<03>这么想也是理所当然。<01>
687,pf:static:photonflowers11.rio.002:1023076340:00116671,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,57E6BBB50C9397D3A3F653E5532771285DA6BF273B21116E31C56EE39F1B2F75,【新井】「要不然，<03>这就是为了淘汰你和我而设下的阴谋……<03>……<03>我当时真的这么认为。」<01>
688,pf:static:photonflowers11.rio.002:1023076340:00117049,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,D16D797C842882D6CB981B97CD79B446591498A9C873A014225E527274F7F418,无论走到哪里，都会遇到讨厌或合不来的人。<01>
689,pf:static:photonflowers11.rio.002:1023076340:00117365,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,DE9A3265C8820F30B5EA445F3C3605C976ED64E9DA62486F95105658CC110E3D,所以不管与什么人搭档，<03>只要身为军人，<03>就必须完成任务。<0A>这种道理我也明白。<01>
690,pf:static:photonflowers11.rio.002:1023076340:00117843,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,D5A1F91ED79574A9F8AC1258F4ADE4AA0DC0CD26DD971018F470A84C92D5446F,但是，<03>这种漂亮话对我和新井都毫无意义。<01>
691,pf:static:photonflowers11.rio.002:1023076340:00118033,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,09F3817ECDB4D9D736121CEE108698A7D854BE18C4988DD856085201E70BF1A5,军队所追求的是效率。<0A>他们并不是为了教育我们，才让我们实践这一点。<01>
692,pf:static:photonflowers11.rio.002:1023076340:00118495,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,B94B78F1E4C8B1FC791DFC492B371D431F4A5ECD07A3CA8C41D0063898883DA2,所以，<03>我们一直像无视彼此的存在一样，<03>只在表面上维持着还算顺利的相处。<01>
693,pf:static:photonflowers11.rio.002:1023076340:00118843,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,36D13158FD9A3428B5AD7B5525489BD3451B193D4DD8A8FEA27B1D38BB7066E1,【新井】「……<03>……<03>但是，<03>我明白了。<0A>明白教官们想做什么。」<01>
694,pf:static:photonflowers11.rio.002:1023076340:00119061,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,82DED5C094A6E969406F50D3DC3F21C3C651F2B9685BD53CD22C6EDE82E4AC43,但是……<03>……<03>今天，<03>我真正理解了那句漂亮话的意义。<01>
695,pf:static:photonflowers11.rio.002:1023076340:00119221,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,8A015E5E321D76C73C32157A42A838CCCFBF2CF3D4CCB724A84B89D1F3EA97E0,不论其中有没有教育意义，<03>我都明白了它最终能带来多么巨大的成果。<01>
696,pf:static:photonflowers11.rio.002:1023076340:00119593,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,1F25D685C7989BBD7FD20988457FF6ED988046CFCD116FF691A4154F2AA69655,恐怕，<03>新井也是一样。<01>
697,pf:static:photonflowers11.rio.002:1023076340:00119699,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,30811EDA3FCFFF233A10236EB9DCAE3D2648CD816C18382B470F916F0754417F,【新井】「教官是为了让优秀的我进一步成长，<03>才让我跟你搭档。」<01>
698,pf:static:photonflowers11.rio.002:1023076340:00119919,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,D9FCC95D4207A8436FCCB96BCE715EB4B6960ADD71EC2361A80CD204B11D9FE0,【麻理茉】「……<03>……<03>哈？」<01>
699,pf:static:photonflowers11.rio.002:1023076340:00119999,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,D9B0CE33B352972DFD30D8FDCA7368FE231F1B61CC01F937BC677BFD3FB542D6,这家伙在说什么……<03>……<03>他是不是傻！？<01>
700,pf:static:photonflowers11.rio.002:1023076340:00120199,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,025C7C96CA8E03EAD813C1A3AA97D9F49A15CB1B6007B27C5AC333643B2978CA,【新井】「就算是你这种家伙，只要派得上用场，就要有手段把人用好，<03>教官是想让我明白这个道理。」<01>
701,pf:static:photonflowers11.rio.002:1023076340:00120557,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,5A54E80CC1094167B2B56BFEB4C81897FC52970D8D6E9938D10DC16C59337447,【麻理茉】「你、<03>你这人……<03>……<03>」<01>
702,pf:static:photonflowers11.rio.002:1023076340:00120673,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,14191F7D8CA1EFA4E5EA31693DEDEF192F35F5AB71216B07682776C474272627,【新井】「——我认为<03>女人不该站上战场。<0A>这一点到现在也没变。」<01>
703,pf:static:photonflowers11.rio.002:1023076340:00120931,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,BBA8A941681EE6615EA09D8D19A1F9EB91B8ED01401F553791CBDA710EF1B46F,【麻理茉】「……<03>……<03>」<01>
704,pf:static:photonflowers11.rio.002:1023076340:00120993,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,66617140D24E4E6ECB9A78800EF016620D0F09EA353DE55C4D294BEE83FF35FD,【新井】「但是，神宫司。<0A>我……<03>……<03>认可你。」<01>
705,pf:static:photonflowers11.rio.002:1023076340:00121131,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,668F5FDC885043BAEF60125141CED0ECD3973A549A4FEE3F0AC72D5B04CCCDE5,【麻理茉】「——咦……<03>……<03>！？」<01>
706,pf:static:photonflowers11.rio.002:1023076340:00121207,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,EDC2825A65C2BFF5198940D434136219056793C6E37E7474B03EA470C27F1167,……<03>……<03>新井竟然……<03>……<03>认可我……<03>……<03>？<01>
707,pf:static:photonflowers11.rio.002:1023076340:00121303,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,4A17803F400ECD05F8D9163E8854DC57F1AD9CC9B59F0298B3359CCD96135B51,【麻理茉】「新井……<03>……<03>」<01>
708,pf:static:photonflowers11.rio.002:1023076340:00121371,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,D445BAD52C74ECDDA57F2031C4BFD329197BDA098BBFF7AE54D9610450858DC1,【新井】「所以你……<03>……<03>不是女人——你是男人！这样我就认可你！！」<01>
709,pf:static:photonflowers11.rio.002:1023076340:00121619,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,29C739DABAC2D04A1FCD85FED3D0531BAFBA4F4C8BBBD8635DB8695BD35C41E0,【麻理茉】「……<03>……<03>……<03>……<03>」<01>
710,pf:static:photonflowers11.rio.002:1023076340:00121689,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,4AFEEF2E0DFD5230686323325D248F1DB7828F80C11573A9E22148B9FA8E0EE1,难道对新井来说，<03>在军人身份上与女人平等，是一件如此难以忍受的痛苦吗……<03>……<03>。<01>
711,pf:static:photonflowers11.rio.002:1023076340:00121999,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,6ED718B296F769E7DEF739FC111DD7B6DC3243AFCE513499625655C8984E5522,说我是男人……<03>……<03>难道非得搬出这种蛮不讲理的说法，他才肯接受吗……<03>……<03>。<01>
712,pf:static:photonflowers11.rio.002:1023076340:00122275,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,731A565FC730647E8186D877A74D5E448E70EDE027B00F0A03CA8E2503D99132,【麻理茉】「……<03>……<03>这算什么道理……<03>……<03>真是的。<0A>荒唐得让我都说不出话了。」<01>
713,pf:static:photonflowers11.rio.002:1023076340:00122599,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,BEDEF740318D1DEB5E575AB5E78D4188F777EFCD42085F73DE5A9E5878D9882B,【新井】「从今天起你就是男人。<0A>所以你那种像女人一样的说话方式，<03>给我改一改。」<01>
714,pf:static:photonflowers11.rio.002:1023076340:00122879,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,CAAD10B725D769CE7599B111E43020F807B18F12CEA013AD98E5B2007C85D77F,【麻理茉】「所以说你这个人——」<01>
715,pf:static:photonflowers11.rio.002:1023076340:00122969,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,02387BF72E6658D4BA91D1D9AAEB333E52758493570C57BBB737068793CB0367,……<03>……<03>！<01>
716,pf:static:photonflowers11.rio.002:1023076340:00122995,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,DC84FD25EC926326470CD71A16477A31191999C66A6C8C03A975C7EBCB833E8F,这时我才发现，<03>新井的脸红得有些异常。<01>
717,pf:static:photonflowers11.rio.002:1023076340:00123143,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,8756ADF2F306703A76E5D6CF6BED0537D96613D648F5E310F139140CE07EB199,就连耳朵都一片通红，<03>绝不可能只是夕阳所致。<01>
718,pf:static:photonflowers11.rio.002:1023076340:00123371,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,FFA40AB53931225362AC7A77D7C9D360FCF86905EA24013E85FF901AF808A2AF,……<03>……<03>原来如此。是这么回事。<01>
719,pf:static:photonflowers11.rio.002:1023076340:00123497,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,A578B649045D6B92911DDEAB1EDAAFF01A92C82917964CB1271BC26C197FF962,【新井】「……<03>……<03>……<03>……<03>」<01>
720,pf:static:photonflowers11.rio.002:1023076340:00123561,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,B10C62E9A4D9BA3C9D834A0EA71D18189A01CE69CE848DB24A341AA2B98592CC,刚才那套什么教官是为了让他成长之类的说辞，<03>以及现在的歪理，<03>都是新井以自己的方式提出的关系改善请求。<01>
721,pf:static:photonflowers11.rio.002:1023076340:00123989,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,2F8D9F53E18F1E2EF43DA49857DD053216917CED6C290CE9AE9B1087CC4BF37E,而且，<03>就连这种像是在挖苦我的说法，<03>对新井而言也羞耻得足以让他满脸通红。<01>
722,pf:static:photonflowers11.rio.002:1023076340:00124351,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,48B91ABBF912AA93E732AF184C3C4329BA3B8BF39EEE84F34AD1768842B3330F,也就是说，<03>他下定决心，把这样一句令他无比难为情的话告诉了我……<03>……<03>。<01>
723,pf:static:photonflowers11.rio.002:1023076340:00124675,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,84CE660D14A17F259B135804C5A3A6B95B5636B6869D5F384E05413CC05737D5,要我像男人一样说话。<0A>这就是新井提出的、我们双方各退一步的办法……<03>……<03>原来是这样。<01>
724,pf:static:photonflowers11.rio.002:1023076340:00125019,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,A578B649045D6B92911DDEAB1EDAAFF01A92C82917964CB1271BC26C197FF962,【新井】「……<03>……<03>……<03>……<03>」<01>
725,pf:static:photonflowers11.rio.002:1023076340:00125083,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,786FCB87E65239FBC055F2F11859A8060908CB1228357FE5DFA823A136560655,【麻理茉】「……<03>……<03>……<03>……<03>明白了。」<01>
726,pf:static:photonflowers11.rio.002:1023076340:00125183,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,0B51CF4FA6208383DB4FFF15C9034394E3DD5AE52C69642A3FF1378A5FA00880,【新井】「是吗……<03>……<03>」<01>
727,pf:static:photonflowers11.rio.002:1023076340:00125247,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,C741F4933F37BD7B0062BEC40E8FFC201070B3F14FD1C1665350AC1F79E3140A,【麻理茉】「如果这么做能改善你和我的关系，<03>我很乐意照办。<0A>但是，<03>我是女人。」<01>
728,pf:static:photonflowers11.rio.002:1023076340:00125549,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,DE9EABE3F8BAA06397BF141C130965CBF4DBB5C2288FDA5C54F4E6FF58C85D3B,听我这么说后，新井不知为何——<0A>竟然出乎意料地……<03>……<03>露出了温和的笑容。<01>
729,pf:static:photonflowers11.rio.002:1023076340:00125765,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,4EE0BB8FC4B05C31A0EDB2747FD6B1F5BB4698037D6603B42D79912BAC613977,【新井】「随你便。<0A>以为自己是女人的男人，<03>在军队里也不稀奇。」<01>
730,pf:static:photonflowers11.rio.002:1023076340:00125975,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,20681316EA1EBF373F827DA3D2C0823D4D3A274A1EA0FE2E19A29DDC5C1CA564,【麻理茉】「那说的是你吧，新井？屁股记得随时擦干净。」<01>
731,pf:static:photonflowers11.rio.002:1023076340:00126243,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,C4F0C22566EA4ADB2E89C265D517E1C9E66FB07178C789AC7A85DB5B951882B8,【新井】「哼……<03>……<03>真是个嘴上不饶人的臭男人。」<01>
732,pf:static:photonflowers11.rio.002:1023076340:00126389,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,427D33D063723C336391E4175FB86CBE46F5D2BF9DDE4066221271E64AEFB559,【麻理茉】「我不是男人！」<01>
733,pf:static:photonflowers11.rio.002:1023076340:00126517,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,49131E9764D4A248FE61BC1FD81D0735080B8F0DCDE445E3F30C864D99D74DB8,回过神来，<03>不知不觉间，我也笑了。<01>
734,pf:static:photonflowers11.rio.002:1023076340:00126643,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1023076340,4E47037D5D834070D3D6E17DFC0B78181228C25330ED24D01D527E1CECE6F778,……<03>……<03>因为与新井有关的事发笑，<03>或许这还是第一次。<01>
735,pf:static:photonflowers11.rio.002:1110878708:00041974,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1110878708,F6E98AC692C891BB071684A4BF3C40794E48FE8953972475D920391E8D6F5B89,训练部队约有半数通过了综战技评价演习。<01>
736,pf:static:photonflowers11.rio.002:1110878708:00042110,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1110878708,90D0FF3E03E44AC57383387FD829DB9F6916F989C523875C4E85BE1BA84ECFDA,随后，训练课程进入战术机教学阶段，<03>经过理论课、机械化步兵装甲实习<03>与模拟器训练后，<03>实机课程正式开始。<01>
737,pf:static:photonflowers11.rio.002:1110878708:00042566,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1110878708,6EFBC1DD5A6633392286C5E38BD92C9F689BD27244B7661318D745B92164B25E,和以往一样，我与新井被编在同一个小队。<01>
738,pf:static:photonflowers11.rio.002:1110878708:00042700,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1110878708,DC275BD8B92B1CEB0A1246BE9B9637261D3001340A612B54AE4C85B65107A9AA,新井还是老样子，<03>似乎唯独不愿输给我，<03>但那已不再是从前那种充满敌意的竞争意识。<01>
739,pf:static:photonflowers11.rio.002:1110878708:00042982,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1110878708,0351F56E6E481A674375C088EC9FFCB5CE1223C3AE3454426A5F1F6BAAECE72E,遵守约定，我也留意着自己的说话方式，<03>同时始终把新井视为要超越的目标、<03>视为竞争对手，不断锻炼自己。<01>
740,pf:static:photonflowers11.rio.002:1110878708:00043416,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1110878708,BE14A7865AC02A5E4285CD30E4B7B8F961C8393FCEEF8781CB5D8DE43269E4E0,那时，<03>击碎新井自尊的野心早已消失。<01>
741,pf:static:photonflowers11.rio.002:1110878708:00043654,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1110878708,C38CCEAE2BC4352A03E6DDED1A45F132A822E653F8643823F034ECE5597166B4,虽然这并不是『教育』的成果，<03>但我与新井顺利地增进了相互理解，<03>最终建立起和平共处的关系。<01>
742,pf:static:photonflowers11.rio.002:1110878708:00044080,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1110878708,8804491C1BE7ED1DFA7F6261750D4E411853878720DEF774797EA73C93888FE6,这种变化也对同队的训练兵产生了良好影响，<03>我们的小队在所有评价中始终高居榜首。<01>
743,pf:static:photonflowers11.rio.002:1110878708:00044434,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1110878708,96DB4788FE641C8F709CF794FFE4CFD758F3D06840E93FEDDD730105377656FA,数周后，<03>实机课程推进到模拟战时，<03>我的评价已经逼近新井。<01>
744,pf:static:photonflowers11.rio.002:1110878708:00044732,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1110878708,50A8C1CE7A2E6D6B76E1E8C0AC2961D75269143AD2472C7A852D110F2CF4B339,获得战术机这具条件相同的『身体』后，<03>男女之间——至少新井与我之间的身体机能差距随之消失，这是最大的原因。<01>
745,pf:static:photonflowers11.rio.002:1110878708:00045264,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1110878708,00BD6E369266C31506CD6DF9BA56C53E980D497EE4F86363A708D47742AED59F,肌肉力量等方面的优势，<03>在驾驶战术机时并不能发挥多大作用。<01>
746,pf:static:photonflowers11.rio.002:1110878708:00045568,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1110878708,83EA17016E1283FCDB599CE1359C633873602FC6F8E68BD4CF1955438E706C2C,对于辅助驾驶的间接思考控制系统来说，<03>真正起决定作用的反而是运动神经、反射神经<03>与思考能力。<01>
747,pf:static:photonflowers11.rio.002:1110878708:00046154,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1110878708,4A7C681C0E0AA09C5B20030F3E7BF418B9FF22196C85F687297F92B37059DF78,新井在这些能力上绝不逊于我。<0A>他仍是一道高墙，这点毋庸置疑。<01>
748,pf:static:photonflowers11.rio.002:1110878708:00046468,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1110878708,7C15B80CD99A54FA004C757FF35B724A96BC5091A9CB884C9C400ADE7A0AF776,但随着时间推移，<03>我开始在各科成绩上与新井并驾齐驱，<03>游戏理论等部分科目中，<03>甚至有几项由我占据上风。<01>
749,pf:static:photonflowers11.rio.002:1110878708:00046860,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1110878708,5AAA85BEFD6E06822CB604C643909DEE4E0E944996F0971433FE027114DF4E16,即便如此，<03>唯有战术机驾驶技能评价，我直到最后都没能赶上他。<01>
750,pf:static:photonflowers11.rio.002:1110878708:00047062,photonflowers11.rio.002,crsa:photonflowers11.rio.002@1110878708,3A75093D6B9D9FA09B75E2D062C7205B44D4D4C2E5719EBEE30F6DAA5AFA4005,——就这样，我们迎来了授衔仪式。<01>
